Group,Subgroup,Name,Shape,Type,Size
AwakeEventData,AwakeEventData/TT41.BCTF.412340/Acquisition,descriptionCh2,"(1,)",|S1,1
AwakeEventData,AwakeEventData/TT41.BCTF.412340/Acquisition,inputOffsetCh1,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BCTF.412340/Acquisition,inputOffsetCh2,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BCTF.412340/Acquisition,measResultCh1,"(32,)",int32,32
AwakeEventData,AwakeEventData/TT41.BCTF.412340/Acquisition,measResultCh2,"(32,)",int32,32
AwakeEventData,AwakeEventData/TT41.BCTF.412340/Acquisition,measStatusCh1,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BCTF.412340/Acquisition,measStatusCh2,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BCTF.412340/Acquisition,nbOfMeas,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BCTF.412340/Acquisition,totalCurrentPreferred,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT41.BCTF.412340/Acquisition,totalIntensityAutoCh1,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT41.BCTF.412340/Acquisition,totalIntensityAutoCh2,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT41.BCTF.412340/Acquisition,totalIntensityCalcCh1,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT41.BCTF.412340/Acquisition,totalIntensityCalcCh2,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT41.BCTF.412340/Acquisition,totalIntensityPreferred,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT41.BCTF.412340/Acquisition,totalIntensity_unit,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BCTF.412340/Acquisition,totalIntensity_unitExponent,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BPM.412343/Acquisition,horAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT41.BPM.412343/Acquisition,horPos,"(12,)",float32,12
AwakeEventData,AwakeEventData/TT41.BPM.412343/Acquisition,posOK,"(1,)",Bytefield,1
AwakeEventData,AwakeEventData/TT41.BPM.412343/Acquisition,sigma,"(12,)",int32,12
AwakeEventData,AwakeEventData/TT41.BPM.412343/Acquisition,sigmaAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT41.BPM.412343/Acquisition,spsExtraction,(),bool,1
AwakeEventData,AwakeEventData/TT41.BPM.412343/Acquisition,spsExtractionIndex,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BPM.412343/Acquisition,verAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT41.BPM.412343/Acquisition,verPos,"(12,)",float32,12
AwakeEventData,AwakeEventData/TT41.BPM.412345/Acquisition,horAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT41.BPM.412345/Acquisition,horPos,"(12,)",float32,12
AwakeEventData,AwakeEventData/TT41.BPM.412345/Acquisition,posOK,"(1,)",Bytefield,1
AwakeEventData,AwakeEventData/TT41.BPM.412345/Acquisition,sigma,"(12,)",int32,12
AwakeEventData,AwakeEventData/TT41.BPM.412345/Acquisition,sigmaAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT41.BPM.412345/Acquisition,spsExtraction,(),bool,1
AwakeEventData,AwakeEventData/TT41.BPM.412345/Acquisition,spsExtractionIndex,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BPM.412345/Acquisition,verAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT41.BPM.412345/Acquisition,verPos,"(12,)",float32,12
AwakeEventData,AwakeEventData/TT41.BPM.412347/Acquisition,horAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT41.BPM.412347/Acquisition,horPos,"(12,)",float32,12
AwakeEventData,AwakeEventData/TT41.BPM.412347/Acquisition,posOK,"(1,)",Bytefield,1
AwakeEventData,AwakeEventData/TT41.BPM.412347/Acquisition,sigma,"(12,)",int32,12
AwakeEventData,AwakeEventData/TT41.BPM.412347/Acquisition,sigmaAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT41.BPM.412347/Acquisition,spsExtraction,(),bool,1
AwakeEventData,AwakeEventData/TT41.BPM.412347/Acquisition,spsExtractionIndex,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BPM.412347/Acquisition,verAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT41.BPM.412347/Acquisition,verPos,"(12,)",float32,12
AwakeEventData,AwakeEventData/TT41.BPM.412349/Acquisition,horAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT41.BPM.412349/Acquisition,horPos,"(12,)",float32,12
AwakeEventData,AwakeEventData/TT41.BPM.412349/Acquisition,posOK,"(1,)",Bytefield,1
AwakeEventData,AwakeEventData/TT41.BPM.412349/Acquisition,sigma,"(12,)",int32,12
AwakeEventData,AwakeEventData/TT41.BPM.412349/Acquisition,sigmaAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT41.BPM.412349/Acquisition,spsExtraction,(),bool,1
AwakeEventData,AwakeEventData/TT41.BPM.412349/Acquisition,spsExtractionIndex,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BPM.412349/Acquisition,verAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT41.BPM.412349/Acquisition,verPos,"(12,)",float32,12
AwakeEventData,AwakeEventData/TT41.BPM.412349_HF/Acquisition,horAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT41.BPM.412349_HF/Acquisition,horPos,"(12,)",float32,12
AwakeEventData,AwakeEventData/TT41.BPM.412349_HF/Acquisition,posOK,"(0,)",Bytefield,0
AwakeEventData,AwakeEventData/TT41.BPM.412349_HF/Acquisition,sigma,"(12,)",int32,12
AwakeEventData,AwakeEventData/TT41.BPM.412349_HF/Acquisition,sigmaAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT41.BPM.412349_HF/Acquisition,spsExtraction,(),bool,1
AwakeEventData,AwakeEventData/TT41.BPM.412349_HF/Acquisition,spsExtractionIndex,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BPM.412349_HF/Acquisition,verAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT41.BPM.412349_HF/Acquisition,verPos,"(12,)",float32,12
AwakeEventData,AwakeEventData/TT41.BPM.412351/Acquisition,horAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT41.BPM.412351/Acquisition,horPos,"(12,)",float32,12
AwakeEventData,AwakeEventData/TT41.BPM.412351/Acquisition,posOK,"(1,)",Bytefield,1
AwakeEventData,AwakeEventData/TT41.BPM.412351/Acquisition,sigma,"(12,)",int32,12
AwakeEventData,AwakeEventData/TT41.BPM.412351/Acquisition,sigmaAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT41.BPM.412351/Acquisition,spsExtraction,(),bool,1
AwakeEventData,AwakeEventData/TT41.BPM.412351/Acquisition,spsExtractionIndex,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BPM.412351/Acquisition,verAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT41.BPM.412351/Acquisition,verPos,"(12,)",float32,12
AwakeEventData,AwakeEventData/TT41.BPM.412351_HF/Acquisition,horAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT41.BPM.412351_HF/Acquisition,horPos,"(12,)",float32,12
AwakeEventData,AwakeEventData/TT41.BPM.412351_HF/Acquisition,posOK,"(0,)",Bytefield,0
AwakeEventData,AwakeEventData/TT41.BPM.412351_HF/Acquisition,sigma,"(12,)",int32,12
AwakeEventData,AwakeEventData/TT41.BPM.412351_HF/Acquisition,sigmaAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT41.BPM.412351_HF/Acquisition,spsExtraction,(),bool,1
AwakeEventData,AwakeEventData/TT41.BPM.412351_HF/Acquisition,spsExtractionIndex,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BPM.412351_HF/Acquisition,verAvePos,"(1,)",float32,1
AwakeEventData,AwakeEventData/TT41.BPM.412351_HF/Acquisition,verPos,"(12,)",float32,12
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,acqCounter,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,acqDesc,"(1,)",|S7,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,acqMsg,"(1,)",|S2,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,acqState,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,acqTime,"(1,)",|S26,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,acqTimeInCycle,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,amplitudeSet1,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,amplitudeSet2,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,beamID,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,cameraOffset,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,cameraOffset_max,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,cameraOffset_min,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,cameraSwitch,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,cameraZoom,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,cycleTime,"(1,)",|S26,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,descSet1,"(1,)",|S21,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,descSet2,"(1,)",|S19,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,deviceName,"(1,)",|S15,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,filterSelect,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,filterSelectStr,"(4,)",|S9,4
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,filterSelect_max,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,filterSelect_min,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,firstLamp,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,firstLamp_max,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,firstLamp_min,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,leftBottomReference,"(2,)",int16,2
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,leftTopReference,"(2,)",int16,2
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,mire,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,nbAcq,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,nbDataSets,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,nbGates,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,nbPtsPerProjInSet1,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,nbPtsPerProjInSet2,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,observables,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,offsetCalSet1,"(4,)",float64,4
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,offsetCalSet2,"(4,)",float64,4
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,offsetSet1,"(1, 1)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,offsetSet2,"(1, 1)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,pixelCalSet1,"(4,)",float64,4
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,pixelCalSet2,"(4,)",float64,4
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,planeSet1,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,planeSet2,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,positionSet1,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,positionSet2,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,projDataSet1,"(1, 400)",float64,400
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,projDataSet2,"(1, 300)",float64,300
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,projPositionSet1,"(1, 400)",float64,400
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,projPositionSet2,"(1, 300)",float64,300
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,propType,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,rightBottomReference,"(2,)",int16,2
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,rightTopReference,"(2,)",int16,2
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,saturationThreshold,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,screenSelect,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,screenSelectStr,"(4,)",|S10,4
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,screenSelect_max,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,screenSelect_min,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,secondLamp,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,secondLamp_max,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,secondLamp_min,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,sigmaSet1,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,sigmaSet2,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,superCycleNb,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,tgSet1,"(1, 1)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,tgSet2,"(1, 1)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,userImageSelection,"(1,)",Bytefield,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,userImageSelectionNumber,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Acquisition,videoGain,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,acqCounter,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,acqDesc,"(1,)",|S7,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,acqMsg,"(1,)",|S2,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,acqState,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,acqTime,"(1,)",|S26,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,acqTimeInCycle,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,amplitudeSet1,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,amplitudeSet2,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,beamID,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,cameraOffset,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,cameraOffset_max,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,cameraOffset_min,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,cameraSwitch,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,cameraZoom,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,cycleTime,"(1,)",|S26,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,descSet1,"(1,)",|S21,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,descSet2,"(1,)",|S19,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,deviceName,"(1,)",|S15,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,filterSelect,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,filterSelectStr,"(4,)",|S9,4
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,filterSelect_max,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,filterSelect_min,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,firstLamp,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,firstLamp_max,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,firstLamp_min,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,imagePositionSet1,"(1, 400)",float64,400
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,imagePositionSet1_unit,"(1,)",|S2,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,imagePositionSet2,"(1, 300)",float64,300
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,imagePositionSet2_unit,"(1,)",|S2,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,imageSet,"(1, 120000)",int16,120000
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,leftBottomReference,"(2,)",int16,2
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,leftTopReference,"(2,)",int16,2
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,mire,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,nbAcq,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,nbDataSets,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,nbImages,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,nbPtsInSet1,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,nbPtsInSet2,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,observables,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,offsetCalSet1,"(4,)",float64,4
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,offsetCalSet2,"(4,)",float64,4
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,pixelCalSet1,"(4,)",float64,4
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,pixelCalSet2,"(4,)",float64,4
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,planeSet1,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,planeSet2,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,positionSet1,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,positionSet2,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,propType,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,rightBottomReference,"(2,)",int16,2
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,rightTopReference,"(2,)",int16,2
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,saturationThreshold,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,screenSelect,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,screenSelectStr,"(4,)",|S10,4
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,screenSelect_max,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,screenSelect_min,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,secondLamp,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,secondLamp_max,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,secondLamp_min,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,sigmaSet1,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,sigmaSet2,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,superCycleNb,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,userImageSelection,"(1,)",Bytefield,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,userImageSelectionNumber,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412350/Image,videoGain,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412350.STREAK,StreakImage,(),|S105,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,acqCounter,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,acqDesc,"(1,)",|S7,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,acqMsg,"(1,)",|S2,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,acqState,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,acqTime,"(1,)",|S26,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,acqTimeInCycle,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,amplitudeSet1,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,amplitudeSet2,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,beamID,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,cameraOffset,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,cameraOffset_max,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,cameraOffset_min,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,cameraSwitch,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,cameraZoom,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,cycleTime,"(1,)",|S26,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,descSet1,"(1,)",|S21,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,descSet2,"(1,)",|S19,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,deviceName,"(1,)",|S15,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,filterSelect,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,filterSelectStr,"(4,)",|S9,4
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,filterSelect_max,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,filterSelect_min,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,firstLamp,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,firstLamp_max,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,firstLamp_min,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,leftBottomReference,"(2,)",int16,2
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,leftTopReference,"(2,)",int16,2
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,mire,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,nbAcq,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,nbDataSets,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,nbGates,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,nbPtsPerProjInSet1,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,nbPtsPerProjInSet2,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,observables,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,offsetCalSet1,"(4,)",float64,4
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,offsetCalSet2,"(4,)",float64,4
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,offsetSet1,"(1, 1)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,offsetSet2,"(1, 1)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,pixelCalSet1,"(4,)",float64,4
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,pixelCalSet2,"(4,)",float64,4
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,planeSet1,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,planeSet2,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,positionSet1,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,positionSet2,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,projDataSet1,"(1, 400)",float64,400
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,projDataSet2,"(1, 300)",float64,300
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,projPositionSet1,"(1, 400)",float64,400
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,projPositionSet2,"(1, 300)",float64,300
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,propType,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,rightBottomReference,"(2,)",int16,2
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,rightTopReference,"(2,)",int16,2
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,saturationThreshold,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,screenSelect,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,screenSelectStr,"(4,)",|S10,4
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,screenSelect_max,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,screenSelect_min,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,secondLamp,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,secondLamp_max,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,secondLamp_min,"(1,)",int16,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,sigmaSet1,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,sigmaSet2,"(1,)",float64,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,superCycleNb,"(1,)",int32,1
AwakeEventData,AwakeEventData/TT41.BTV.412353/Acquisition,tgSet1,"(1, 1)",float64,1
